user	transaction_date	sales_amount	join_date	region
1711	20-04-2016	8.2	25-07-2013	B
4529	20-04-2016	26.97	21-08-2013	O
3828	20-04-2016	12.45	22-03-2016	I
5241	20-04-2016	21.98	04-11-2013	S
4870	20-04-2016	109.04	03-12-2013	G
4580	20-04-2016	67.13	02-09-2013	C
3953	20-04-2016	63.4	30-10-2013	G
5060	20-04-2016	8.19	02-09-2013	B
6162	20-04-2016	14.59	07-07-2015	C
5038	20-04-2016	76.89	09-01-2014	B
5566	20-04-2016	41.91	14-03-2015	B
5778	20-04-2016	25.23	21-03-2014	S
4240	20-04-2016	52.91	07-08-2013	H
4860	20-04-2016	37.62	04-10-2013	F
5728	20-04-2016	24.83	25-08-2003	C
6038	20-04-2016	18.8	17-12-2005	D
8779	20-04-2016	86.8	20-04-2016	H
8759	20-04-2016	4.91	18-07-2003	H
6740	20-04-2016	29.43	09-01-2014	O
9277	20-04-2016	41.9	16-12-2005	S
892	21-04-2016	11.07	18-07-2011	C
892	21-04-2016	2.21	18-07-2011	C
1370	21-04-2016	31.07	16-07-2012	B
1776	21-04-2016	16.74	06-06-2013	F
1269	21-04-2016	34.03	19-04-2011	I
1048	21-04-2016	135.89	01-01-2001	B
1281	21-04-2016	7.3	17-06-2011	G
1587	21-04-2016	6.14	30-10-2013	B
1404	21-04-2016	57.3	30-12-2013	E
1711	21-04-2016	13.11	25-07-2013	B
1969	21-04-2016	39.13	06-06-2013	G
2899	21-04-2016	38.25	01-07-2013	M
3586	21-04-2016	13.03	21-03-2014	C
4125	21-04-2016	27.96	20-11-2014	A
4463	21-04-2016	42.54	04-11-2013	I
3599	21-04-2016	10.07	22-03-2016	G
4754	21-04-2016	7.8	21-03-2014	K
4841	21-04-2016	30.09	17-09-2013	S
4600	21-04-2016	51.0	19-12-2013	I
4854	21-04-2016	42.97	21-03-2014	D
5764	21-04-2016	36.81	02-09-2013	C
6597	21-04-2016	39.26	13-10-2014	I
6680	21-04-2016	46.25	07-01-2015	B
4559	21-04-2016	18.76	30-10-2013	P
5935	21-04-2016	81.94	22-02-2015	H
5802	21-04-2016	19.67	03-12-2013	M
7137	21-04-2016	57.32	11-12-2013	H
4854	21-04-2016	53.92	21-03-2014	D
8051	21-04-2016	0.0	16-04-2016	I
8383	21-04-2016	23.27	08-11-2012	B
7447	21-04-2016	85.98	06-01-2011	O
8215	21-04-2016	41.49	14-05-2015	C
6599	21-04-2016	11.06	28-10-2009	M
6336	21-04-2016	19.91	21-03-2014	I
4854	21-04-2016	58.96	21-03-2014	D
9251	21-04-2016	11.13	12-07-2010	M
37	22-04-2016	3.2	01-01-2001	B
10	22-04-2016	40.89	01-01-2001	C
867	22-04-2016	14.67	14-06-2009	M
28	22-04-2016	41.77	16-04-2011	J
658	22-04-2016	56.56	29-11-2010	I
2293	22-04-2016	10.65	19-04-2016	B
1580	22-04-2016	26.97	11-11-2014	P
2622	22-04-2016	25.74	08-07-2015	C
3089	22-04-2016	22.05	22-04-2016	J
1382	22-04-2016	7.78	24-04-2014	B
1581	22-04-2016	10.25	01-07-2013	L
3238	22-04-2016	48.03	01-07-2013	Q
1650	22-04-2016	46.61	07-06-2013	A
4790	22-04-2016	64.83	13-10-2014	C
5027	22-04-2016	45.35	18-12-2013	G
6439	22-04-2016	29.69	13-10-2014	C
6848	22-04-2016	16.72	11-10-2010	B
7515	22-04-2016	96.96	22-10-2015	C
5571	22-04-2016	58.2	11-11-2014	S
8084	22-04-2016	8.2	22-04-2016	P
7031	22-04-2016	49.28	22-01-2016	I
8166	22-04-2016	44.96	22-04-2016	Q
5669	22-04-2016	39.32	05-12-2014	G
5180	22-04-2016	70.64	21-03-2014	I
5680	22-04-2016	44.41	08-11-2014	A
14	23-04-2016	50.04	24-06-2004	F
156	23-04-2016	13.85	17-06-2002	B
647	23-04-2016	31.07	12-02-2014	H
44	23-04-2016	33.25	01-01-2001	B
334	23-04-2016	28.46	18-02-2010	A
124	23-04-2016	35.6	11-02-2010	J
1010	23-04-2016	39.26	11-12-2006	D
211	23-04-2016	6.55	19-06-2007	F
1413	23-04-2016	4.91	17-07-2010	B
191	23-04-2016	14.67	01-01-2001	B
885	23-04-2016	4.09	08-01-2011	B
38	23-04-2016	10.09	03-04-2011	B
834	23-04-2016	38.44	26-06-2013	H
17	23-04-2016	24.92	13-03-2010	H
1453	23-04-2016	89.05	20-12-2014	M
1884	23-04-2016	14.34	10-02-2012	B
2578	23-04-2016	5.66	24-10-2005	B
1839	23-04-2016	16.22	15-02-2013	M
1992	23-04-2016	1.4	10-03-2015	A
2906	23-04-2016	40.9	06-06-2015	I
3584	23-04-2016	45.0	23-04-2016	C
3709	23-04-2016	54.04	01-02-2015	C
2369	23-04-2016	37.97	28-03-2016	I
1992	23-04-2016	91.98	10-03-2015	A
1661	23-04-2016	30.91	01-07-2013	C
3847	23-04-2016	22.06	02-07-2013	A
1332	23-04-2016	38.44	12-12-2014	D
4589	23-04-2016	13.03	23-04-2016	B
1581	23-04-2016	4.36	01-07-2013	L
4646	23-04-2016	35.16	03-06-2013	E
1915	23-04-2016	41.84	06-06-2013	A
2857	23-04-2016	4.92	01-07-2013	A
3025	23-04-2016	102.29	01-07-2013	I
5016	23-04-2016	14.59	18-12-2013	E
4924	23-04-2016	45.34	09-01-2014	H
5003	23-04-2016	59.22	01-07-2013	H
6048	23-04-2016	39.29	23-04-2016	I
6204	23-04-2016	43.36	18-04-2014	F
4331	23-04-2016	20.08	02-07-2013	S
6668	23-04-2016	97.46	13-10-2014	I
6837	23-04-2016	19.67	08-11-2014	I
6586	23-04-2016	32.97	31-03-2012	C
7692	23-04-2016	28.16	08-11-2014	H
6336	23-04-2016	6.54	21-03-2014	I
5266	23-04-2016	8.93	17-09-2013	S
8189	23-04-2016	83.93	23-04-2016	T
8397	23-04-2016	17.13	15-01-2016	A
8665	23-04-2016	25.31	10-01-2014	C
8835	23-04-2016	80.25	21-03-2014	I
8840	23-04-2016	15.49	23-04-2016	M
6131	23-04-2016	28.52	19-12-2014	C
8050	23-04-2016	26.15	21-06-2006	M
7006	23-04-2016	37.21	23-04-2016	B
6744	23-04-2016	71.12	09-09-2003	G
7207	23-04-2016	16.31	27-11-2006	L
58	24-04-2016	6.14	04-08-2009	I
26	24-04-2016	8.93	18-06-2003	B
363	24-04-2016	56.89	28-08-2010	I
823	24-04-2016	27.79	28-06-2011	B
915	24-04-2016	28.61	23-11-2010	K
1898	24-04-2016	33.05	18-05-2013	H
336	24-04-2016	55.27	28-05-2010	N
1134	24-04-2016	61.24	24-07-2013	O
2038	24-04-2016	97.01	22-06-2013	C
1295	24-04-2016	30.25	13-10-2015	A
1404	24-04-2016	4.02	30-12-2013	E
1249	24-04-2016	3.43	03-01-2013	O
3219	24-04-2016	18.03	22-02-2016	L
3106	24-04-2016	11.85	22-03-2016	B
1090	24-04-2016	12.21	25-04-2010	C
3511	24-04-2016	60.8	22-03-2016	F
3576	24-04-2016	1.64	24-04-2016	C
3599	24-04-2016	29.48	22-03-2016	G
933	24-04-2016	41.9	12-11-2014	N
933	24-04-2016	111.13	12-11-2014	N
3152	24-04-2016	12.69	02-07-2013	G
3562	24-04-2016	4.3	22-03-2016	E
2461	24-04-2016	49.11	12-11-2014	A
4230	24-04-2016	44.53	02-07-2013	G
2310	24-04-2016	32.53	01-07-2013	B
3636	24-04-2016	16.39	25-07-2013	S
5240	24-04-2016	72.87	21-03-2014	S
5819	24-04-2016	49.84	02-09-2013	E
4240	24-04-2016	103.87	07-08-2013	H
4681	24-04-2016	31.89	01-08-2013	E
4465	24-04-2016	17.09	02-07-2013	C
6612	24-04-2016	8.86	30-10-2010	I
4516	24-04-2016	18.77	21-08-2011	G
7440	24-04-2016	64.84	31-03-2014	A
8301	24-04-2016	68.44	06-01-2016	D
8237	24-04-2016	57.73	23-12-2014	G
8861	24-04-2016	121.6	24-04-2016	F
7775	24-04-2016	28.2	13-09-2003	C
6799	24-04-2016	3.2	10-02-2014	G
52	25-04-2016	36.52	29-09-2004	B
316	25-04-2016	7.36	22-08-2007	B
40	25-04-2016	36.89	29-03-1999	B
36	25-04-2016	54.02	03-02-2008	I
1153	25-04-2016	23.6	08-06-2013	C
1536	25-04-2016	35.35	30-11-2012	M
3106	25-04-2016	4.6	22-03-2016	B
3017	25-04-2016	80.25	01-07-2013	I
3754	25-04-2016	28.59	25-04-2016	B
3876	25-04-2016	207.04	25-04-2016	C
3876	25-04-2016	101.58	25-04-2016	C
3754	25-04-2016	17.95	25-04-2016	B
3828	25-04-2016	54.04	22-03-2016	I
6839	25-04-2016	33.14	30-01-2007	I
7296	25-04-2016	64.86	02-11-2012	K
8553	25-04-2016	49.63	25-04-2016	M
7971	25-04-2016	33.38	29-11-2011	I
7773	25-04-2016	103.86	19-10-2015	C
6034	25-04-2016	20.48	18-12-2013	I
152	26-04-2016	45.83	19-05-1999	B
294	26-04-2016	46.39	27-06-2009	C
44	26-04-2016	24.32	01-01-2001	B
156	26-04-2016	34.99	17-06-2002	B
1066	26-04-2016	2.04	26-07-2012	B
495	26-04-2016	117.3	02-10-2010	J
1702	26-04-2016	72.67	30-10-2010	F
658	26-04-2016	46.01	29-11-2010	I
1440	26-04-2016	22.87	05-02-2014	B
3133	26-04-2016	17.13	26-04-2016	B
2452	26-04-2016	20.86	22-02-2014	C
743	26-04-2016	83.34	21-01-2012	M
4025	26-04-2016	2.05	01-07-2013	B
3740	26-04-2016	10.57	01-08-2013	I
3511	26-04-2016	16.54	22-03-2016	F
2053	26-04-2016	73.58	01-07-2013	L
2288	26-04-2016	58.88	01-07-2013	B
4681	26-04-2016	24.51	01-08-2013	E
4951	26-04-2016	61.34	11-11-2014	S
4531	26-04-2016	32.7	30-10-2013	M
5043	26-04-2016	6.48	21-03-2014	I
5902	26-04-2016	70.91	10-02-2014	L
4240	26-04-2016	208.04	07-08-2013	H
4951	26-04-2016	0.0	11-11-2014	S
4240	26-04-2016	11.06	07-08-2013	H
4925	26-04-2016	4.91	21-03-2014	D
7262	26-04-2016	37.6	20-01-2015	T
5765	26-04-2016	38.83	09-01-2014	A
7688	26-04-2016	13.12	26-04-2016	C
6333	26-04-2016	75.55	08-11-2014	C
6921	26-04-2016	9.35	05-12-2015	C
9696	26-04-2016	53.02	18-08-2011	G
9445	26-04-2016	70.41	30-07-2011	B
87	27-04-2016	56.5	09-04-2008	E
27	27-04-2016	18.77	27-05-2004	D
29	27-04-2016	14.67	20-08-2008	B
105	27-04-2016	44.11	26-11-2002	H
663	27-04-2016	11.39	26-02-2010	I
956	27-04-2016	34.34	02-10-2009	A
544	27-04-2016	47.8	05-12-2011	H
38	27-04-2016	6.4	03-04-2011	B
2568	27-04-2016	66.25	27-04-2016	C
2184	27-04-2016	35.93	17-10-2015	D
810	27-04-2016	10.57	31-07-2012	B
1475	27-04-2016	15.49	28-04-2012	M
3897	27-04-2016	114.5	27-04-2016	C
2837	27-04-2016	2.45	10-07-2013	C
4117	27-04-2016	21.71	01-07-2013	B
4567	27-04-2016	8.93	21-03-2014	C
2990	27-04-2016	10.57	01-07-2013	H
4818	27-04-2016	56.51	10-02-2014	S
3385	27-04-2016	43.2	04-11-2013	D
4161	27-04-2016	16.31	17-11-2014	M
3600	27-04-2016	42.06	21-03-2014	L
4721	27-04-2016	8.11	21-03-2014	C
1650	27-04-2016	28.49	07-06-2013	A
4567	27-04-2016	20.33	21-03-2014	C
4113	27-04-2016	13.03	25-07-2013	C
4567	27-04-2016	55.87	21-03-2014	C
4600	27-04-2016	7.3	19-12-2013	I
4840	27-04-2016	9.42	28-11-2013	B
4854	27-04-2016	134.44	21-03-2014	D
5091	27-04-2016	6.48	15-07-2015	C
5111	27-04-2016	30.5	10-01-2014	C
6224	27-04-2016	35.21	01-10-2014	C
7184	27-04-2016	18.77	06-03-2013	G
3385	27-04-2016	33.52	04-11-2013	D
5655	27-04-2016	5.73	30-11-2014	G
6962	27-04-2016	9.68	28-05-2003	C
9478	27-04-2016	11.48	27-04-2016	I
9514	27-04-2016	15.55	17-12-2007	B
7424	27-04-2016	120.08	28-01-2016	I
52	28-04-2016	13.77	29-09-2004	B
365	28-04-2016	29.43	21-10-2004	B
202	28-04-2016	9.68	25-01-2003	B
103	28-04-2016	39.27	08-04-2008	E
59	28-04-2016	25.16	14-02-2007	B
441	28-04-2016	11.39	20-10-2003	B
1835	28-04-2016	50.33	09-07-2015	B
2264	28-04-2016	60.3	28-04-2016	D
743	28-04-2016	10.16	21-01-2012	M
2053	28-04-2016	5.8	01-07-2013	L
1656	28-04-2016	10.3	01-07-2013	G
1762	28-04-2016	24.82	24-02-2014	D
1980	28-04-2016	4.51	10-02-2014	H
3138	28-04-2016	20.4	01-07-2013	G
2957	28-04-2016	20.41	02-07-2013	I
2684	28-04-2016	27.79	01-07-2013	D
4613	28-04-2016	40.9	15-06-2013	L
3292	28-04-2016	57.8	01-07-2013	S
5490	28-04-2016	36.73	26-11-2015	C
2053	28-04-2016	26.15	01-07-2013	L
5362	28-04-2016	23.69	21-03-2014	H
6708	28-04-2016	8.2	06-11-2015	U
6531	28-04-2016	264.62	04-11-2013	A
7006	28-04-2016	34.69	23-04-2016	B
4995	28-04-2016	53.77	03-05-2015	B
5133	28-04-2016	19.01	07-06-2014	M
4835	28-04-2016	63.46	05-12-2013	H
5438	28-04-2016	8.19	18-06-2014	M
7900	28-04-2016	40.59	04-03-2013	G
8196	28-04-2016	8.11	28-04-2016	B
7703	28-04-2016	36.8	30-07-2007	D
5392	28-04-2016	11.39	09-01-2014	M
9385	28-04-2016	21.23	01-09-2008	P
9655	28-04-2016	66.54	04-04-2014	I
8526	28-04-2016	6.48	17-06-2005	B
404	29-04-2016	53.2	26-01-2007	B
368	29-04-2016	45.34	22-11-2008	B
75	29-04-2016	25.41	01-01-2001	B
97	29-04-2016	13.03	13-07-2009	M
32	29-04-2016	46.64	05-08-2008	B
92	29-04-2016	10.5	29-07-2009	D
630	29-04-2016	59.67	20-03-2010	I
2078	29-04-2016	18.68	01-10-2014	I
2264	29-04-2016	46.48	28-04-2016	D
2624	29-04-2016	8.2	17-03-2016	C
658	29-04-2016	48.71	29-11-2010	I
2003	29-04-2016	45.13	24-03-2013	N
2385	29-04-2016	63.3	13-10-2015	D
2624	29-04-2016	29.71	17-03-2016	C
3668	29-04-2016	9.02	29-04-2016	C
3668	29-04-2016	20.0	29-04-2016	C
2137	29-04-2016	25.33	01-07-2013	S
1727	29-04-2016	14.67	02-07-2013	S
1295	29-04-2016	2.72	13-10-2015	A
3087	29-04-2016	1.64	02-07-2013	B
2705	29-04-2016	34.56	01-07-2013	C
3816	29-04-2016	9.82	01-08-2013	G
3843	29-04-2016	83.97	25-07-2013	F
2899	29-04-2016	279.56	01-07-2013	M
4527	29-04-2016	19.02	16-08-2013	A
6124	29-04-2016	20.41	28-05-2012	F
7274	29-04-2016	32.71	05-09-2003	U
5363	29-04-2016	16.39	27-06-2015	G
7960	29-04-2016	46.55	29-04-2016	A
8123	29-04-2016	60.6	29-04-2016	L
6643	29-04-2016	44.35	02-05-2014	C
7841	29-04-2016	30.53	15-02-2013	G
8084	29-04-2016	47.68	22-04-2016	P
9262	29-04-2016	72.87	29-04-2016	I
6389	29-04-2016	14.74	03-01-2016	M
8095	29-04-2016	63.6	22-05-2015	A
9843	29-04-2016	37.96	29-04-2016	F
542	30-04-2016	78.72	14-10-2006	H
278	30-04-2016	38.44	18-11-2009	I
477	30-04-2016	31.89	16-06-2009	D
401	30-04-2016	41.9	16-09-2011	E
1009	30-04-2016	64.35	26-10-2009	C
132	30-04-2016	45.36	26-11-1999	B
601	30-04-2016	49.32	26-05-2010	N
1266	30-04-2016	27.47	17-09-2011	A
2369	30-04-2016	12.41	28-03-2016	I
549	30-04-2016	28.61	30-10-2003	I
1025	30-04-2016	10.57	18-08-2013	H
1520	30-04-2016	13.7	29-05-2011	C
2930	30-04-2016	35.43	30-04-2016	B
2160	30-04-2016	72.74	13-09-2014	M
1161	30-04-2016	0.0	03-01-2015	J
3562	30-04-2016	105.06	22-03-2016	E
3650	30-04-2016	14.68	01-07-2013	A
3828	30-04-2016	149.19	22-03-2016	I
3106	30-04-2016	26.3	22-03-2016	B
2179	30-04-2016	83.48	13-06-2015	C
3347	30-04-2016	27.79	06-06-2013	H
4061	30-04-2016	66.15	21-03-2014	T
1685	30-04-2016	35.98	01-08-2013	C
5047	30-04-2016	98.77	18-12-2013	B
4113	30-04-2016	11.39	25-07-2013	C
5676	30-04-2016	36.8	02-12-2013	A
5885	30-04-2016	65.4	04-05-2014	B
4445	30-04-2016	51.58	25-07-2013	I
6128	30-04-2016	13.77	18-12-2006	I
4940	30-04-2016	99.92	02-09-2013	O
6378	30-04-2016	64.59	10-11-2006	L
5479	30-04-2016	64.8	06-08-2014	I
6770	30-04-2016	58.12	30-04-2016	C
4755	30-04-2016	93.28	21-03-2014	C
5215	30-04-2016	2.87	30-10-2013	H
8342	30-04-2016	43.79	30-04-2016	P
8147	30-04-2016	39.69	18-11-2009	C
6990	30-04-2016	71.86	02-01-2015	F
7308	30-04-2016	2.38	31-05-2014	P
6177	30-04-2016	38.62	25-10-2014	B
8147	30-04-2016	8.2	18-11-2009	C
7288	30-04-2016	72.22	21-10-2014	S
6132	30-04-2016	61.0	02-09-2013	P
6723	30-04-2016	29.43	21-01-2014	B
6588	30-04-2016	11.39	31-03-2014	I
9661	30-04-2016	12.29	30-04-2016	E
9691	30-04-2016	17.21	30-04-2016	H
9064	30-04-2016	57.67	14-01-2013	D
